date,state,pop,cases,deaths
1/2/2020,Canada,37058856,1,0
31/01/2020,Canada,37058856,0,0
30/01/2020,Canada,37058856,0,0
29/01/2020,Canada,37058856,1,0
28/01/2020,Canada,37058856,1,0
27/01/2020,Canada,37058856,0,0
26/01/2020,Canada,37058856,1,0
25/01/2020,Canada,37058856,0,0
24/01/2020,Canada,37058856,0,0
23/01/2020,Canada,37058856,0,0
22/01/2020,Canada,37058856,0,0
21/01/2020,Canada,37058856,0,0
20/01/2020,Canada,37058856,0,0
19/01/2020,Canada,37058856,0,0
18/01/2020,Canada,37058856,0,0
17/01/2020,Canada,37058856,0,0
16/01/2020,Canada,37058856,0,0
15/01/2020,Canada,37058856,0,0
14/01/2020,Canada,37058856,0,0
13/01/2020,Canada,37058856,0,0
12/1/2020,Canada,37058856,0,0
11/1/2020,Canada,37058856,0,0
10/1/2020,Canada,37058856,0,0
9/1/2020,Canada,37058856,0,0
8/1/2020,Canada,37058856,0,0
7/1/2020,Canada,37058856,0,0
6/1/2020,Canada,37058856,0,0
5/1/2020,Canada,37058856,0,0
4/1/2020,Canada,37058856,0,0
3/1/2020,Canada,37058856,0,0
2/1/2020,Canada,37058856,0,0
1/1/2020,Canada,37058856,0,0
31/12/2019,Canada,37058856,0,0
17/04/2020,Cape_Verde,543767,0,0
16/04/2020,Cape_Verde,543767,44,0
15/04/2020,Cape_Verde,543767,1,0
14/04/2020,Cape_Verde,543767,0,0
13/04/2020,Cape_Verde,543767,2,0
12/4/2020,Cape_Verde,543767,1,0
11/4/2020,Cape_Verde,543767,0,0
10/4/2020,Cape_Verde,543767,0,0
9/4/2020,Cape_Verde,543767,0,0
8/4/2020,Cape_Verde,543767,0,0
7/4/2020,Cape_Verde,543767,0,0
6/4/2020,Cape_Verde,543767,0,0
5/4/2020,Cape_Verde,543767,1,0
4/4/2020,Cape_Verde,543767,0,0
3/4/2020,Cape_Verde,543767,0,0
2/4/2020,Cape_Verde,543767,0,0
1/4/2020,Cape_Verde,543767,1,0
31/03/2020,Cape_Verde,543767,0,0
30/03/2020,Cape_Verde,543767,0,0
29/03/2020,Cape_Verde,543767,0,0
28/03/2020,Cape_Verde,543767,0,0
27/03/2020,Cape_Verde,543767,1,0
26/03/2020,Cape_Verde,543767,1,0
25/03/2020,Cape_Verde,543767,0,1
24/03/2020,Cape_Verde,543767,0,0
23/03/2020,Cape_Verde,543767,0,0
22/03/2020,Cape_Verde,543767,1,0
21/03/2020,Cape_Verde,543767,2,0
10/3/2020,Cases_on_an_international_conveyance_Japan,3000,-9,1
2/3/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
1/3/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
29/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,2
28/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
27/02/2020,Cases_on_an_international_conveyance_Japan,3000,14,0
26/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,1
25/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
24/02/2020,Cases_on_an_international_conveyance_Japan,3000,57,1
23/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
22/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
21/02/2020,Cases_on_an_international_conveyance_Japan,3000,13,0
20/02/2020,Cases_on_an_international_conveyance_Japan,3000,79,2
19/02/2020,Cases_on_an_international_conveyance_Japan,3000,88,0
18/02/2020,Cases_on_an_international_conveyance_Japan,3000,99,0
17/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
16/02/2020,Cases_on_an_international_conveyance_Japan,3000,134,0
15/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
14/02/2020,Cases_on_an_international_conveyance_Japan,3000,47,0
13/02/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
12/2/2020,Cases_on_an_international_conveyance_Japan,3000,39,0
11/2/2020,Cases_on_an_international_conveyance_Japan,3000,65,0
10/2/2020,Cases_on_an_international_conveyance_Japan,3000,6,0
9/2/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
8/2/2020,Cases_on_an_international_conveyance_Japan,3000,3,0
7/2/2020,Cases_on_an_international_conveyance_Japan,3000,41,0
6/2/2020,Cases_on_an_international_conveyance_Japan,3000,10,0
5/2/2020,Cases_on_an_international_conveyance_Japan,3000,10,0
4/2/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
3/2/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
2/2/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
1/2/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
31/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
30/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
29/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
28/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
27/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
26/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
25/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
24/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
23/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
22/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
21/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
20/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
19/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
18/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
17/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
16/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
15/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
14/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
13/01/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
12/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
11/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
10/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
9/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
8/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
7/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
6/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
5/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
4/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
3/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
2/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
1/1/2020,Cases_on_an_international_conveyance_Japan,3000,0,0
31/12/2019,Cases_on_an_international_conveyance_Japan,3000,0,0
17/04/2020,Cayman_Islands,64174,1,0
16/04/2020,Cayman_Islands,64174,6,0
15/04/2020,Cayman_Islands,64174,1,0
14/04/2020,Cayman_Islands,64174,0,0
13/04/2020,Cayman_Islands,64174,0,0
12/4/2020,Cayman_Islands,64174,8,0
11/4/2020,Cayman_Islands,64174,0,0
10/4/2020,Cayman_Islands,64174,0,0
9/4/2020,Cayman_Islands,64174,0,0
8/4/2020,Cayman_Islands,64174,6,0
7/4/2020,Cayman_Islands,64174,0,0
6/4/2020,Cayman_Islands,64174,4,0
5/4/2020,Cayman_Islands,64174,6,0
4/4/2020,Cayman_Islands,64174,1,0
3/4/2020,Cayman_Islands,64174,6,0
2/4/2020,Cayman_Islands,64174,8,0
1/4/2020,Cayman_Islands,64174,2,0
31/03/2020,Cayman_Islands,64174,4,0
30/03/2020,Cayman_Islands,64174,0,0
29/03/2020,Cayman_Islands,64174,0,0
28/03/2020,Cayman_Islands,64174,2,0
27/03/2020,Cayman_Islands,64174,3,0
26/03/2020,Cayman_Islands,64174,0,0
25/03/2020,Cayman_Islands,64174,0,0
24/03/2020,Cayman_Islands,64174,0,0
23/03/2020,Cayman_Islands,64174,0,0
22/03/2020,Cayman_Islands,64174,0,0
21/03/2020,Cayman_Islands,64174,2,1
20/03/2020,Cayman_Islands,64174,1,0
17/04/2020,Central_African_Republic,4666377,1,0
16/04/2020,Central_African_Republic,4666377,0,0
15/04/2020,Central_African_Republic,4666377,0,0
14/04/2020,Central_African_Republic,4666377,0,0
13/04/2020,Central_African_Republic,4666377,0,0
12/4/2020,Central_African_Republic,4666377,0,0
11/4/2020,Central_African_Republic,4666377,0,0
10/4/2020,Central_African_Republic,4666377,1,0
9/4/2020,Central_African_Republic,4666377,1,0
8/4/2020,Central_African_Republic,4666377,0,0
7/4/2020,Central_African_Republic,4666377,0,0
6/4/2020,Central_African_Republic,4666377,0,0
5/4/2020,Central_African_Republic,4666377,1,0
4/4/2020,Central_African_Republic,4666377,0,0
3/4/2020,Central_African_Republic,4666377,0,0
2/4/2020,Central_African_Republic,4666377,2,0
1/4/2020,Central_African_Republic,4666377,0,0
31/03/2020,Central_African_Republic,4666377,0,0
30/03/2020,Central_African_Republic,4666377,0,0
29/03/2020,Central_African_Republic,4666377,1,0
28/03/2020,Central_African_Republic,4666377,0,0
27/03/2020,Central_African_Republic,4666377,1,0
26/03/2020,Central_African_Republic,4666377,0,0
25/03/2020,Central_African_Republic,4666377,0,0
24/03/2020,Central_African_Republic,4666377,0,0
23/03/2020,Central_African_Republic,4666377,1,0
22/03/2020,Central_African_Republic,4666377,2,0
21/03/2020,Central_African_Republic,4666377,0,0
20/03/2020,Central_African_Republic,4666377,0,0
19/03/2020,Central_African_Republic,4666377,0,0
18/03/2020,Central_African_Republic,4666377,0,0
17/03/2020,Central_African_Republic,4666377,0,0
16/03/2020,Central_African_Republic,4666377,1,0
17/04/2020,Chad,15477751,0,0
16/04/2020,Chad,15477751,4,0
15/04/2020,Chad,15477751,0,0
14/04/2020,Chad,15477751,8,0
13/04/2020,Chad,15477751,4,0
12/4/2020,Chad,15477751,0,0
11/4/2020,Chad,15477751,0,0
10/4/2020,Chad,15477751,1,0
9/4/2020,Chad,15477751,1,0
8/4/2020,Chad,15477751,0,0
7/4/2020,Chad,15477751,0,0
6/4/2020,Chad,15477751,1,0
5/4/2020,Chad,15477751,1,0
4/4/2020,Chad,15477751,0,0
3/4/2020,Chad,15477751,0,0
2/4/2020,Chad,15477751,0,0
1/4/2020,Chad,15477751,0,0
31/03/2020,Chad,15477751,2,0
30/03/2020,Chad,15477751,0,0
29/03/2020,Chad,15477751,0,0
28/03/2020,Chad,15477751,0,0
27/03/2020,Chad,15477751,2,0
26/03/2020,Chad,15477751,0,0
25/03/2020,Chad,15477751,1,0
24/03/2020,Chad,15477751,0,0
23/03/2020,Chad,15477751,0,0
22/03/2020,Chad,15477751,1,0
21/03/2020,Chad,15477751,0,0
20/03/2020,Chad,15477751,1,0
17/04/2020,Chile,18729160,534,11
16/04/2020,Chile,18729160,356,2
15/04/2020,Chile,18729160,392,10
14/04/2020,Chile,18729160,312,2
13/04/2020,Chile,18729160,286,7
12/4/2020,Chile,18729160,426,8
11/4/2020,Chile,18729160,529,8
10/4/2020,Chile,18729160,426,9
9/4/2020,Chile,18729160,430,5
8/4/2020,Chile,18729160,301,6
7/4/2020,Chile,18729160,344,3
6/4/2020,Chile,18729160,310,7
5/4/2020,Chile,18729160,424,5
4/4/2020,Chile,18729160,333,4
3/4/2020,Chile,18729160,373,2
2/4/2020,Chile,18729160,293,4
1/4/2020,Chile,18729160,289,4
31/03/2020,Chile,18729160,310,1
30/03/2020,Chile,18729160,230,1
29/03/2020,Chile,18729160,299,1
28/03/2020,Chile,18729160,304,1
27/03/2020,Chile,18729160,164,1
26/03/2020,Chile,18729160,220,1
25/03/2020,Chile,18729160,176,0
24/03/2020,Chile,18729160,114,1
23/03/2020,Chile,18729160,95,1
22/03/2020,Chile,18729160,103,0
21/03/2020,Chile,18729160,92,0
20/03/2020,Chile,18729160,104,0
19/03/2020,Chile,18729160,37,0
18/03/2020,Chile,18729160,45,0
17/03/2020,Chile,18729160,81,0
16/03/2020,Chile,18729160,14,0
15/03/2020,Chile,18729160,18,0
14/03/2020,Chile,18729160,10,0
13/03/2020,Chile,18729160,10,0
12/3/2020,Chile,18729160,6,0
11/3/2020,Chile,18729160,4,0
10/3/2020,Chile,18729160,3,0
9/3/2020,Chile,18729160,5,0
7/3/2020,Chile,18729160,1,0
6/3/2020,Chile,18729160,1,0
5/3/2020,Chile,18729160,2,0
4/3/2020,Chile,18729160,1,0
17/04/2020,China,1392730000,352,1290
16/04/2020,China,1392730000,50,0
15/04/2020,China,1392730000,49,1
14/04/2020,China,1392730000,94,0
13/04/2020,China,1392730000,112,2
12/4/2020,China,1392730000,93,0
11/4/2020,China,1392730000,79,3
10/4/2020,China,1392730000,55,1
9/4/2020,China,1392730000,86,2
8/4/2020,China,1392730000,86,2
7/4/2020,China,1392730000,56,0
6/4/2020,China,1392730000,67,2
5/4/2020,China,1392730000,48,3
4/4/2020,China,1392730000,62,4
3/4/2020,China,1392730000,70,10
2/4/2020,China,1392730000,100,6
1/4/2020,China,1392730000,54,1
31/03/2020,China,1392730000,84,3
30/03/2020,China,1392730000,98,2
29/03/2020,China,1392730000,113,5
28/03/2020,China,1392730000,119,3
27/03/2020,China,1392730000,94,5
26/03/2020,China,1392730000,102,6
25/03/2020,China,1392730000,78,4
24/03/2020,China,1392730000,69,7
23/03/2020,China,1392730000,138,9
22/03/2020,China,1392730000,65,6
21/03/2020,China,1392730000,52,6
20/03/2020,China,1392730000,99,4
19/03/2020,China,1392730000,44,8
18/03/2020,China,1392730000,23,16
17/03/2020,China,1392730000,43,9
16/03/2020,China,1392730000,25,13
15/03/2020,China,1392730000,22,9
14/03/2020,China,1392730000,19,15
13/03/2020,China,1392730000,22,7
12/3/2020,China,1392730000,24,11
11/3/2020,China,1392730000,29,22
10/3/2020,China,1392730000,20,17
9/3/2020,China,1392730000,45,23
8/3/2020,China,1392730000,46,27
7/3/2020,China,1392730000,101,28
6/3/2020,China,1392730000,170,30
5/3/2020,China,1392730000,117,31
4/3/2020,China,1392730000,119,37
3/3/2020,China,1392730000,127,32
2/3/2020,China,1392730000,205,42
1/3/2020,China,1392730000,574,35
29/02/2020,China,1392730000,428,47
28/02/2020,China,1392730000,329,44
27/02/2020,China,1392730000,439,29
26/02/2020,China,1392730000,410,52
25/02/2020,China,1392730000,515,70
24/02/2020,China,1392730000,218,150
23/02/2020,China,1392730000,647,98
22/02/2020,China,1392730000,826,109
21/02/2020,China,1392730000,891,118
20/02/2020,China,1392730000,394,112
19/02/2020,China,1392730000,1750,139
18/02/2020,China,1392730000,1890,98
17/02/2020,China,1392730000,2052,105
16/02/2020,China,1392730000,2007,142
15/02/2020,China,1392730000,2538,143
14/02/2020,China,1392730000,4156,13
13/02/2020,China,1392730000,15141,254
12/2/2020,China,1392730000,2028,97
11/2/2020,China,1392730000,2490,108
10/2/2020,China,1392730000,2974,97
9/2/2020,China,1392730000,2607,89
8/2/2020,China,1392730000,3418,86
7/2/2020,China,1392730000,3160,73
6/2/2020,China,1392730000,3727,72
5/2/2020,China,1392730000,3872,66
4/2/2020,China,1392730000,3237,65
3/2/2020,China,1392730000,2812,57
2/2/2020,China,1392730000,2590,45
1/2/2020,China,1392730000,2095,46
31/01/2020,China,1392730000,1980,43
30/01/2020,China,1392730000,1740,38
29/01/2020,China,1392730000,1466,26
28/01/2020,China,1392730000,1753,25
27/01/2020,China,1392730000,787,25
26/01/2020,China,1392730000,665,15
25/01/2020,China,1392730000,441,15
24/01/2020,China,1392730000,259,9
23/01/2020,China,1392730000,97,0
22/01/2020,China,1392730000,140,11
21/01/2020,China,1392730000,151,3
20/01/2020,China,1392730000,19,0
19/01/2020,China,1392730000,136,1
18/01/2020,China,1392730000,17,0
17/01/2020,China,1392730000,4,0
16/01/2020,China,1392730000,0,0
15/01/2020,China,1392730000,0,1
14/01/2020,China,1392730000,0,0
13/01/2020,China,1392730000,0,0
12/1/2020,China,1392730000,0,0
11/1/2020,China,1392730000,0,1
10/1/2020,China,1392730000,0,0
9/1/2020,China,1392730000,0,0
8/1/2020,China,1392730000,0,0
7/1/2020,China,1392730000,0,0
6/1/2020,China,1392730000,0,0
5/1/2020,China,1392730000,15,0
4/1/2020,China,1392730000,0,0
3/1/2020,China,1392730000,17,0
2/1/2020,China,1392730000,0,0
1/1/2020,China,1392730000,0,0
31/12/2019,China,1392730000,27,0
17/04/2020,Colombia,49648685,128,13
16/04/2020,Colombia,49648685,126,4
15/04/2020,Colombia,49648685,127,15
14/04/2020,Colombia,49648685,76,3
13/04/2020,Colombia,49648685,67,9
12/4/2020,Colombia,49648685,236,20
11/4/2020,Colombia,49648685,250,11
10/4/2020,Colombia,49648685,169,14
9/4/2020,Colombia,49648685,274,5
8/4/2020,Colombia,49648685,201,4
7/4/2020,Colombia,49648685,94,11
6/4/2020,Colombia,49648685,79,3
5/4/2020,Colombia,49648685,139,7
4/4/2020,Colombia,49648685,106,6
3/4/2020,Colombia,49648685,96,2
2/4/2020,Colombia,49648685,159,1
1/4/2020,Colombia,49648685,108,2
31/03/2020,Colombia,49648685,96,4
30/03/2020,Colombia,49648685,94,4
29/03/2020,Colombia,49648685,69,0
28/03/2020,Colombia,49648685,48,0
27/03/2020,Colombia,49648685,21,2
26/03/2020,Colombia,49648685,92,1
25/03/2020,Colombia,49648685,72,0
24/03/2020,Colombia,49648685,71,1
23/03/2020,Colombia,49648685,25,1
22/03/2020,Colombia,49648685,52,1
21/03/2020,Colombia,49648685,30,0
20/03/2020,Colombia,49648685,26,0
19/03/2020,Colombia,49648685,37,0
18/03/2020,Colombia,49648685,8,0
17/03/2020,Colombia,49648685,12,0
16/03/2020,Colombia,49648685,11,0
15/03/2020,Colombia,49648685,18,0
14/03/2020,Colombia,49648685,7,0
12/3/2020,Colombia,49648685,6,0
10/3/2020,Colombia,49648685,2,0
7/3/2020,Colombia,49648685,1,0
17/04/2020,Congo,5244363,0,0
16/04/2020,Congo,5244363,43,0
15/04/2020,Congo,5244363,4,0
14/04/2020,Congo,5244363,0,0
13/04/2020,Congo,5244363,10,0
12/4/2020,Congo,5244363,0,0
11/4/2020,Congo,5244363,0,0
10/4/2020,Congo,5244363,0,0
9/4/2020,Congo,5244363,15,0
8/4/2020,Congo,5244363,0,0
7/4/2020,Congo,5244363,0,0
6/4/2020,Congo,5244363,0,0
5/4/2020,Congo,5244363,4,2
4/4/2020,Congo,5244363,0,0
3/4/2020,Congo,5244363,19,1
2/4/2020,Congo,5244363,0,0
1/4/2020,Congo,5244363,3,2
31/03/2020,Congo,5244363,0,0
30/03/2020,Congo,5244363,0,0
29/03/2020,Congo,5244363,15,0
28/03/2020,Congo,5244363,0,0
27/03/2020,Congo,5244363,0,0
26/03/2020,Congo,5244363,0,0
25/03/2020,Congo,5244363,0,0
24/03/2020,Congo,5244363,0,0
23/03/2020,Congo,5244363,0,0
22/03/2020,Congo,5244363,1,0
21/03/2020,Congo,5244363,0,0
20/03/2020,Congo,5244363,0,0
19/03/2020,Congo,5244363,2,0
18/03/2020,Congo,5244363,0,0
17/03/2020,Congo,5244363,0,0
16/03/2020,Congo,5244363,1,0
17/04/2020,Costa_Rica,4999441,16,0
16/04/2020,Costa_Rica,4999441,8,1
15/04/2020,Costa_Rica,4999441,6,0
14/04/2020,Costa_Rica,4999441,17,0
13/04/2020,Costa_Rica,4999441,18,0
12/4/2020,Costa_Rica,4999441,19,0
11/4/2020,Costa_Rica,4999441,19,0
10/4/2020,Costa_Rica,4999441,37,1
9/4/2020,Costa_Rica,4999441,19,0
8/4/2020,Costa_Rica,4999441,16,0
7/4/2020,Costa_Rica,4999441,13,0
6/4/2020,Costa_Rica,4999441,19,0
5/4/2020,Costa_Rica,4999441,19,0
4/4/2020,Costa_Rica,4999441,20,0
3/4/2020,Costa_Rica,4999441,21,0
2/4/2020,Costa_Rica,4999441,28,0
1/4/2020,Costa_Rica,4999441,17,0
31/03/2020,Costa_Rica,4999441,16,0
30/03/2020,Costa_Rica,4999441,19,0
29/03/2020,Costa_Rica,4999441,32,0
28/03/2020,Costa_Rica,4999441,32,0
27/03/2020,Costa_Rica,4999441,30,0
26/03/2020,Costa_Rica,4999441,24,0
25/03/2020,Costa_Rica,4999441,19,0
24/03/2020,Costa_Rica,4999441,24,0
23/03/2020,Costa_Rica,4999441,17,0
22/03/2020,Costa_Rica,4999441,4,0
21/03/2020,Costa_Rica,4999441,26,1
20/03/2020,Costa_Rica,4999441,18,0
19/03/2020,Costa_Rica,4999441,19,1
18/03/2020,Costa_Rica,4999441,9,0
17/03/2020,Costa_Rica,4999441,6,0
16/03/2020,Costa_Rica,4999441,8,0
15/03/2020,Costa_Rica,4999441,1,0
14/03/2020,Costa_Rica,4999441,3,0
13/03/2020,Costa_Rica,4999441,1,0
12/3/2020,Costa_Rica,4999441,9,0
11/3/2020,Costa_Rica,4999441,4,0
10/3/2020,Costa_Rica,4999441,4,0
9/3/2020,Costa_Rica,4999441,4,0
7/3/2020,Costa_Rica,4999441,1,0
17/04/2020,Cote_dIvoire,25069229,34,0
16/04/2020,Cote_dIvoire,25069229,28,0
15/04/2020,Cote_dIvoire,25069229,0,0
14/04/2020,Cote_dIvoire,25069229,52,1
13/04/2020,Cote_dIvoire,25069229,41,1
12/4/2020,Cote_dIvoire,25069229,53,1
11/4/2020,Cote_dIvoire,25069229,36,0
10/4/2020,Cote_dIvoire,25069229,60,0
9/4/2020,Cote_dIvoire,25069229,35,0
8/4/2020,Cote_dIvoire,25069229,26,0
7/4/2020,Cote_dIvoire,25069229,62,0
6/4/2020,Cote_dIvoire,25069229,16,1
5/4/2020,Cote_dIvoire,25069229,27,1
4/4/2020,Cote_dIvoire,25069229,24,0
3/4/2020,Cote_dIvoire,25069229,4,0
2/4/2020,Cote_dIvoire,25069229,22,0
1/4/2020,Cote_dIvoire,25069229,0,0
31/03/2020,Cote_dIvoire,25069229,3,0
30/03/2020,Cote_dIvoire,25069229,25,1
29/03/2020,Cote_dIvoire,25069229,39,0
28/03/2020,Cote_dIvoire,25069229,5,0
27/03/2020,Cote_dIvoire,25069229,16,0
26/03/2020,Cote_dIvoire,25069229,7,0
25/03/2020,Cote_dIvoire,25069229,48,0
24/03/2020,Cote_dIvoire,25069229,0,0
23/03/2020,Cote_dIvoire,25069229,8,0
22/03/2020,Cote_dIvoire,25069229,3,0
21/03/2020,Cote_dIvoire,25069229,5,0
20/03/2020,Cote_dIvoire,25069229,3,0
19/03/2020,Cote_dIvoire,25069229,1,0
18/03/2020,Cote_dIvoire,25069229,0,0
17/03/2020,Cote_dIvoire,25069229,1,0
16/03/2020,Cote_dIvoire,25069229,0,0
15/03/2020,Cote_dIvoire,25069229,3,0
12/3/2020,Cote_dIvoire,25069229,1,0
17/04/2020,Croatia,4089400,50,1
16/04/2020,Croatia,4089400,37,3
15/04/2020,Croatia,4089400,54,6
14/04/2020,Croatia,4089400,50,2
13/04/2020,Croatia,4089400,66,2
12/4/2020,Croatia,4089400,39,0
11/4/2020,Croatia,4089400,88,1
10/4/2020,Croatia,4089400,64,1
9/4/2020,Croatia,4089400,61,1
8/4/2020,Croatia,4089400,60,2
7/4/2020,Croatia,4089400,40,1
6/4/2020,Croatia,4089400,56,3
5/4/2020,Croatia,4089400,47,4
4/4/2020,Croatia,4089400,68,1
3/4/2020,Croatia,4089400,48,1
2/4/2020,Croatia,4089400,96,0
1/4/2020,Croatia,4089400,77,0
31/03/2020,Croatia,4089400,77,0
30/03/2020,Croatia,4089400,56,1
29/03/2020,Croatia,4089400,71,2
28/03/2020,Croatia,4089400,91,1
27/03/2020,Croatia,4089400,77,1
26/03/2020,Croatia,4089400,36,0
25/03/2020,Croatia,4089400,76,1
24/03/2020,Croatia,4089400,71,0
23/03/2020,Croatia,4089400,29,0
22/03/2020,Croatia,4089400,80,0
21/03/2020,Croatia,4089400,22,0
20/03/2020,Croatia,4089400,23,0
19/03/2020,Croatia,4089400,12,0
18/03/2020,Croatia,4089400,13,0
17/03/2020,Croatia,4089400,8,0
16/03/2020,Croatia,4089400,11,0
15/03/2020,Croatia,4089400,6,0
14/03/2020,Croatia,4089400,6,0
13/03/2020,Croatia,4089400,9,0
12/3/2020,Croatia,4089400,3,0
11/3/2020,Croatia,4089400,1,0
8/3/2020,Croatia,4089400,1,0
7/3/2020,Croatia,4089400,1,0
6/3/2020,Croatia,4089400,1,0
4/3/2020,Croatia,4089400,1,0
3/3/2020,Croatia,4089400,1,0
2/3/2020,Croatia,4089400,2,0
1/3/2020,Croatia,4089400,0,0
29/02/2020,Croatia,4089400,2,0
28/02/2020,Croatia,4089400,1,0
27/02/2020,Croatia,4089400,1,0
26/02/2020,Croatia,4089400,1,0
25/02/2020,Croatia,4089400,0,0
24/02/2020,Croatia,4089400,0,0
23/02/2020,Croatia,4089400,0,0
22/02/2020,Croatia,4089400,0,0
21/02/2020,Croatia,4089400,0,0
20/02/2020,Croatia,4089400,0,0
19/02/2020,Croatia,4089400,0,0
18/02/2020,Croatia,4089400,0,0
17/02/2020,Croatia,4089400,0,0
16/02/2020,Croatia,4089400,0,0
15/02/2020,Croatia,4089400,0,0
14/02/2020,Croatia,4089400,0,0
13/02/2020,Croatia,4089400,0,0
12/2/2020,Croatia,4089400,0,0
11/2/2020,Croatia,4089400,0,0
10/2/2020,Croatia,4089400,0,0
9/2/2020,Croatia,4089400,0,0
8/2/2020,Croatia,4089400,0,0
7/2/2020,Croatia,4089400,0,0
6/2/2020,Croatia,4089400,0,0
5/2/2020,Croatia,4089400,0,0
4/2/2020,Croatia,4089400,0,0
3/2/2020,Croatia,4089400,0,0
2/2/2020,Croatia,4089400,0,0
1/2/2020,Croatia,4089400,0,0
31/01/2020,Croatia,4089400,0,0
30/01/2020,Croatia,4089400,0,0
29/01/2020,Croatia,4089400,0,0
28/01/2020,Croatia,4089400,0,0
27/01/2020,Croatia,4089400,0,0
26/01/2020,Croatia,4089400,0,0
25/01/2020,Croatia,4089400,0,0
24/01/2020,Croatia,4089400,0,0
23/01/2020,Croatia,4089400,0,0
22/01/2020,Croatia,4089400,0,0
21/01/2020,Croatia,4089400,0,0
20/01/2020,Croatia,4089400,0,0
19/01/2020,Croatia,4089400,0,0
18/01/2020,Croatia,4089400,0,0
17/01/2020,Croatia,4089400,0,0
16/01/2020,Croatia,4089400,0,0
15/01/2020,Croatia,4089400,0,0
14/01/2020,Croatia,4089400,0,0
13/01/2020,Croatia,4089400,0,0
12/1/2020,Croatia,4089400,0,0
11/1/2020,Croatia,4089400,0,0
10/1/2020,Croatia,4089400,0,0
9/1/2020,Croatia,4089400,0,0
8/1/2020,Croatia,4089400,0,0
7/1/2020,Croatia,4089400,0,0
6/1/2020,Croatia,4089400,0,0
5/1/2020,Croatia,4089400,0,0
4/1/2020,Croatia,4089400,0,0
3/1/2020,Croatia,4089400,0,0
2/1/2020,Croatia,4089400,0,0
1/1/2020,Croatia,4089400,0,0
31/12/2019,Croatia,4089400,0,0
17/04/2020,Cuba,11338138,48,3
16/04/2020,Cuba,11338138,48,3
15/04/2020,Cuba,11338138,40,0
14/04/2020,Cuba,11338138,57,3
13/04/2020,Cuba,11338138,49,2
12/4/2020,Cuba,11338138,56,1
11/4/2020,Cuba,11338138,49,0
10/4/2020,Cuba,11338138,58,3
9/4/2020,Cuba,11338138,61,1
8/4/2020,Cuba,11338138,46,2
7/4/2020,Cuba,11338138,30,1
6/4/2020,Cuba,11338138,32,2
5/4/2020,Cuba,11338138,19,0
4/4/2020,Cuba,11338138,36,0
3/4/2020,Cuba,11338138,21,0
2/4/2020,Cuba,11338138,26,0
1/4/2020,Cuba,11338138,16,2
31/03/2020,Cuba,11338138,31,1
30/03/2020,Cuba,11338138,20,0
29/03/2020,Cuba,11338138,39,1
28/03/2020,Cuba,11338138,13,0
27/03/2020,Cuba,11338138,10,1
26/03/2020,Cuba,11338138,9,0
